wallet,transaction_count,incoming_count,outgoing_count,total_incoming_btc,total_outgoing_btc,avg_transaction_amount,avg_time_gap_minutes,unique_counterparties,fan_in,fan_out,unique_ips,unique_asns,rapid_transfer_ratio,split_ratio,merge_ratio,max_amount_ratio,outgoing_small_amount_ratio,asn_change_ratio,max_transactions_in_5min,peeling_chain_consistency
bc1q177fedfcf2cc42ffb741af63ac4097,26,11,15,0.29509030999999997,1.03346118,0.05109813423076923,4968.98393249,19,4,15,29,3,0.0,0.5333333333333333,0.09090909090909091,1.5138539776297741,0.06666666666666667,0.52,1,0.5
1a52c7e1aff60438990d322168f6c96,13,3,10,0.15931302,0.3399633000000001,0.03840587076923077,9312.258781311111,13,5,8,17,3,0.0,0.4,0.3333333333333333,2.1125671313845045,0.0,0.4166666666666667,1,0.2222222222222222
3899fbbd4f6a1416d8b5429e9f4dce2,51,34,17,1.20537539,0.46424467999999997,0.03273764843137255,2568.519177752,29,12,17,62,7,0.0,0.6470588235294118,0.058823529411764705,5.351496886790596,0.0,0.58,1,0.5625
3bf7e528b00bb45a7b3c64611b24d50,39,28,11,2.7221536800000004,0.26513252,0.07659708205128204,3347.0356782385966,27,16,11,49,9,0.0,0.45454545454545453,0.21428571428571427,24.66148238206429,0.09090909090909091,0.8157894736842105,1,0.4
35ca46c759126426e994099204e6424,26,13,13,1.1928800800000001,1.3419351000000002,0.09749289153846154,5149.550702846001,24,8,16,34,7,0.0,0.6923076923076923,0.07692307692307693,4.593824497916571,0.0,0.72,1,0.5833333333333334
372ffd03db67c4b75833840dda61032,21,5,16,0.13483243,0.7183199400000001,0.040626303333333336,6442.78740606,19,4,15,26,4,0.0,0.5,0.0,1.944372536036997,0.0,0.35,1,0.4
18f446596705b47ea8f8d182ea6faea,38,31,7,1.26672878,1.51981144,0.07333000578947368,3092.159551314865,18,10,8,47,6,0.0,0.5714285714285714,0.06451612903225806,1.5397895242484907,0.0,0.7297297297297297,1,0.3333333333333333
1613cf1dab43a4c329599dfe4883fc0,28,14,14,0.33992979999999995,0.06843463,0.014584443928571429,4147.742924927778,18,7,11,34,5,0.0,0.5,0.07142857142857142,17.007974692945215,0.07142857142857142,0.5185185185185185,1,0.46153846153846156
bc1q300c1afa089b43c888267ce4268f2d,34,18,16,0.8962313000000001,0.8828508,0.05232594411764706,3708.921077444444,23,9,14,39,4,0.0,0.5625,0.2222222222222222,8.124953726605526,0.125,0.5757575757575758,1,0.4
bc1qf6446ded907f4e908e5d240be505a7,20,2,18,0.04946916,0.4474855000000001,0.024847733,6065.492696144737,19,2,17,23,3,0.0,0.6666666666666666,0.0,1.4729587005010825,0.05555555555555555,0.15789473684210525,1,0.47058823529411764
1e70630cd9e5e456b8ad6fc0a0b5f2c,18,8,10,0.26147637,0.19905991999999997,0.025585349444444447,5810.948740267647,15,7,8,22,3,0.0,0.4,0.375,4.588485516489313,0.2,0.7058823529411765,1,0.2222222222222222
bc1qcebe31f420b9478fad063e4360ee0b,20,9,11,0.4403437,0.08782057,0.0264082135,6162.972608307895,14,3,11,24,4,0.0,0.6363636363636364,0.0,12.338815344521295,0.18181818181818182,0.6842105263157895,1,0.4
bc1q1f30a23242b545898f5ca57c558195,29,18,11,1.1469646000000002,0.5355226099999999,0.05801680034482758,4500.854727731547,23,10,13,35,3,0.0,0.5454545454545454,0.16666666666666666,5.893667838163223,0.0,0.75,1,0.6
1875960f91ccf484b86abb3d604c243,35,26,9,1.33472815,1.8963459900000004,0.092316404,3800.5961084029414,19,14,5,43,6,0.0,0.2222222222222222,0.15384615384615385,1.2945986940396224,0.1111111111111111,0.7058823529411765,1,0.375
3597cec7b458a463590bc8637f00bf7,13,6,7,1.31600445,0.44019165000000005,0.1350920076923077,10187.391556181945,6,2,4,16,3,0.0,0.2857142857142857,0.0,6.16982539362661,0.2857142857142857,0.8333333333333334,1,0.3333333333333333
1583d366f47a444d1af79f2da41bb0c,38,21,17,0.8840234400000001,0.19975814,0.02852056789473684,3241.4708224617116,27,11,16,45,6,0.05405405405405406,0.7058823529411765,0.14285714285714285,27.457037228140397,0.058823529411764705,0.5135135135135135,2,0.4375
323567333276e471389ff90e613d57b,48,28,20,0.60176765,0.39295678,0.020723425625,2684.580855197518,30,10,20,55,4,0.0,0.65,0.07142857142857142,6.0867061664337125,0.15,0.2978723404255319,1,0.47368421052631576
34ef458497bc842f29bf06c5864dfee,35,22,13,1.6437098799999998,0.09740181000000002,0.04974604828571428,3770.6848128259803,29,14,15,44,6,0.0,0.6923076923076923,0.18181818181818182,48.81952699323385,0.15384615384615385,0.7058823529411765,1,0.4166666666666667
31c6515da4bb9422599e0c00df5c51d,26,11,15,0.8078372699999999,3.2675958200000004,0.15674742653846152,5124.21319778,15,4,11,31,5,0.0,0.4666666666666667,0.0,1.4897291423031451,0.06666666666666667,0.56,1,0.42857142857142855
168ac70e0fbe54210a9700fbc80c240,24,11,13,0.4897681000000001,0.23954472,0.030388034166666664,5230.153160651449,21,6,15,29,5,0.0,0.6923076923076923,0.09090909090909091,4.423709123906444,0.15384615384615385,0.5652173913043478,1,0.4166666666666667
bc1qc20f7b81f5bf47a0868cbd2f0e5446,20,12,8,1.2943972199999998,0.40762621,0.0851011715,6562.672731125439,14,6,8,26,6,0.0,0.5,0.08333333333333333,10.311027315535881,0.25,0.7368421052631579,1,0.2857142857142857
34603c2e685a646c8a99eedd4202fb7,17,4,13,0.06608695,0.57070617,0.03745841882352941,5943.080544079166,11,2,9,20,3,0.0,0.3076923076923077,0.0,1.245065749970302,0.0,0.5,1,0.5
bc1q8009cb64432d4859993724254eaaec,39,26,13,1.8235811000000002,0.6933466900000002,0.06453661,3400.518615292544,20,10,10,47,4,0.0,0.5384615384615384,0.07692307692307693,5.056465764660536,0.07692307692307693,0.631578947368421,1,0.4166666666666667
34f9e13e90469420ca574a4fd276240,33,18,15,0.9522873299999999,0.38226255000000003,0.040440905454545456,3992.6047853328123,26,11,15,40,6,0.0,0.5333333333333333,0.16666666666666666,4.551770337212405,0.13333333333333333,0.75,1,0.35714285714285715
1a969f55909d74cba9a5a76671b389e,28,13,15,0.36893774999999995,1.5824564399999999,0.06969264964285714,4755.004467168518,23,8,15,35,5,0.0,0.5333333333333333,0.07692307692307693,1.5606077795881996,0.06666666666666667,0.5555555555555556,1,0.5
3fd0c3ea0caf94c95bc11f41726eb9f,17,6,11,1.07717778,0.09518247999999999,0.06896236823529411,7800.498497865626,9,3,6,21,3,0.0,0.36363636363636365,0.0,35.22645172595059,0.09090909090909091,0.3125,1,0.4
3c476e5ad610345eea196387b2be5e6,22,8,14,0.39491750999999997,3.1467382399999995,0.16098435227272725,6030.086659426191,15,4,11,27,5,0.0,0.5,0.0,1.675968788382946,0.0,0.47619047619047616,1,0.3076923076923077
116d1dffebaa94955b8dafaf8f5e68e,26,10,16,0.109038,0.8100062299999999,0.035347855,4713.721885998,14,4,10,31,5,0.0,0.375,0.0,1.358535394971459,0.0,0.64,1,0.4666666666666667
37f474518865148ef95c269d0bdbb9d,42,25,17,2.2786014199999998,1.2904885999999998,0.08497833380952381,3149.4732265097564,31,11,20,49,7,0.07317073170731707,0.7058823529411765,0.16,3.454639805701301,0.11764705882352941,0.7804878048780488,3,0.25
30918eb80135c42ecb7e50715861d77,26,17,9,2.42569506,0.36834299,0.10746300192307691,4776.637434685334,18,9,9,33,5,0.04,0.3333333333333333,0.17647058823529413,7.4574919126214825,0.0,0.84,2,0.5
1cd4e11985ea74a369921f74af295ff,30,10,20,0.28535745,1.8057242700000002,0.06970272400000001,4447.149851556322,20,3,17,34,4,0.0,0.5,0.0,1.5985049692497297,0.05,0.5517241379310345,1,0.42105263157894735
10a0d1e4ae0c5411a950a3b8f26d1b2,23,10,13,0.27680819,0.70268514,0.04258666652173913,5631.162172639394,21,5,16,28,4,0.0,0.7692307692307693,0.1,1.3704522058536814,0.0,0.5,1,0.4166666666666667
bc1q13389d67362b4dd782473d1ecd552c,33,17,16,1.9482779200000002,0.59000939,0.07691779727272727,4022.0068654911456,22,5,17,39,4,0.0,0.625,0.0,7.338072949897234,0.125,0.4375,1,0.4666666666666667
3fe62deb1c0c54fbfb9be81eb117f23,41,23,18,0.9346964100000001,1.32114629,0.055020553658536586,3189.88990008875,23,7,16,48,5,0.0,0.6111111111111112,0.043478260869565216,1.919528874693183,0.0,0.65,1,0.5882352941176471
151a155f8acb4442f95e0e0ba364ade,31,19,12,1.0035846099999999,1.1348103600000001,0.0689804829032258,4164.612297717777,13,4,9,36,5,0.0,0.4166666666666667,0.0,1.3546006216830817,0.08333333333333333,0.7,1,0.36363636363636365
bc1q5473d0c8c0ad446391f7bf323bea1e,8,1,7,0.02794272,0.35073901999999996,0.0473352175,15917.845424619049,8,1,7,10,2,0.0,0.42857142857142855,0.0,1.2019313288129827,0.0,0.2857142857142857,1,0.5
bc1q2a8d7cb2e572417389b2acd29b41bf,22,7,15,0.24933404000000003,1.8102109,0.09361567909090908,5253.1036392992055,15,3,12,26,3,0.0,0.4666666666666667,0.0,1.3370938371674455,0.0,0.42857142857142855,1,0.42857142857142855
39857e922c2b1448c98ad8a4c96f576,28,14,14,0.5083500000000001,0.1343697,0.022954275,4785.971252589507,19,6,13,34,4,0.0,0.5714285714285714,0.07142857142857142,9.881724234592717,0.07142857142857142,0.6296296296296297,1,0.3076923076923077
32a3721f0db994f47b6f5f00534fe3e,57,16,41,7.550497269999998,6.68559209,0.24975595368421052,2302.1243081657735,75,31,44,87,11,0.44642857142857145,0.24390243902439024,0.125,396.55454540956674,0.3902439024390244,0.75,3,0.75
1ca4f9b01bc154322920359141c8232,32,15,17,0.33555039,2.9215292200000005,0.1017837378125,4033.342793764516,23,4,19,37,4,0.06451612903225806,0.5882352941176471,0.0,1.2780364296264903,0.0,0.45161290322580644,2,0.4375
bc1qa0dc7cb0ba5f4aa1b79ff0075ee6ca,26,13,13,0.5152118600000001,0.35753087,0.03356702807692308,5128.577667378,17,7,10,32,5,0.0,0.38461538461538464,0.07692307692307693,2.757698295661825,0.0,0.68,1,0.4166666666666667
360c4afdb574f41bd871f426cb0f8d2,33,22,11,1.6054569800000003,0.67098519,0.06898309606060607,3897.3585632296877,17,7,10,40,6,0.0,0.36363636363636365,0.045454545454545456,3.097627724826834,0.09090909090909091,0.75,1,0.5
30f9514bc9def4c1ebc17c1f1a6ecdb,45,11,34,7.72560276,8.65733422,0.36406526622222224,2926.578552751136,61,31,30,76,11,0.5454545454545454,0.08823529411764706,0.18181818181818182,40.44059104890329,0.11764705882352941,0.8181818181818182,5,0.8787878787878788
3405f3deb63454ce882f1637db243e5,22,11,11,0.30458927,2.8284666799999996,0.1424116340909091,5594.736975669048,16,5,11,28,4,0.0,0.45454545454545453,0.0,1.3030920158632922,0.09090909090909091,0.6666666666666666,1,0.5
bc1q0841e146cb0040fea605bb52f68378,15,3,12,0.052983579999999995,0.55419864,0.04047881466666667,6981.914220289285,11,1,10,17,2,0.0,0.4166666666666667,0.0,1.4548932940671255,0.16666666666666666,0.2857142857142857,1,0.36363636363636365
bc1q23969b4225814720b3e4d6d1d8f7ff,36,23,13,0.9884847599999999,0.2649366,0.034817259999999996,3467.5676862195237,21,10,11,45,7,0.0,0.5384615384615384,0.08695652173913043,8.982434111706727,0.07692307692307693,0.6857142857142857,1,0.16666666666666666
1a77ce2b0301f487a9848e3caf64f4d,20,7,13,0.51380135,0.16196795000000003,0.033788465000000004,5248.242802714912,19,7,12,26,4,0.0,0.6153846153846154,0.14285714285714285,24.218459986091606,0.07692307692307693,0.5789473684210527,1,0.16666666666666666
336f3e6f4a83c4f5aa9264687d5ffad,21,9,12,1.7117997299999999,0.29675692,0.09564555476190477,5975.4498641400005,15,3,12,23,2,0.0,0.5,0.1111111111111111,9.463756663281174,0.16666666666666666,0.55,1,0.18181818181818182
1d4b5ebb5632e4b85b1420fd4b2fb94,32,17,15,0.6322394299999999,0.13758239,0.024056931875,4134.63445533871,24,8,16,40,5,0.0,0.6,0.058823529411764705,12.402710114997308,0.13333333333333333,0.7419354838709677,1,0.35714285714285715
174ba438c7b894ac7a98f7a80102a9f,28,13,15,0.30007722000000003,1.7596966200000002,0.07356335142857143,4728.40908489321,21,8,13,34,5,0.0,0.6,0.15384615384615385,1.2585274849171966,0.13333333333333333,0.5185185185185185,1,0.42857142857142855
33b1143a5c7414addbacaed9478ed59,20,8,12,0.32416862,0.84048606,0.058232733999999994,6840.736252558771,15,5,10,26,5,0.0,0.5,0.0,1.6287896242543596,0.0,0.47368421052631576,1,0.45454545454545453
bc1q67510110d91847f690430c88a5516b,25,13,12,1.2882728199999998,1.04846839,0.0934696484,5471.608777990972,15,6,9,29,4,0.0,0.3333333333333333,0.15384615384615385,2.3471433663438774,0.08333333333333333,0.625,1,0.2727272727272727
3249a4b23fb6a4fe78e187d17932bff,26,18,8,0.9338946400000001,0.53006466,0.05630612692307692,4795.149343924667,19,11,8,36,7,0.0,0.5,0.05555555555555555,2.416429590876231,0.0,0.8,1,0.7142857142857143
3e6cd21fb11494577b09d0517043924,30,20,10,1.93550662,1.1458614599999999,0.10271226933333333,4440.445134129311,12,8,4,39,6,0.0,0.2,0.0,3.336322924145503,0.0,0.7241379310344828,1,0.4444444444444444
341ed66d14a4b4fcbb5649dda1d0cd7,15,1,14,0.04551769,0.58939389,0.04232743866666667,8270.078337784524,13,1,12,17,2,0.0,0.35714285714285715,0.0,1.3673957240962022,0.0,0.14285714285714285,1,0.38461538461538464
bc1q8a48d5887e014e9bba4af0fa2969d0,19,12,7,0.60473706,1.26904386,0.09862004842105263,7202.577619237037,10,4,6,24,4,0.0,0.5714285714285714,0.0,1.37958856083173,0.0,0.8888888888888888,1,0.6666666666666666
1de34abba46114c23bcffe5617c6708,33,14,19,0.6374709700000002,0.46959833999999995,0.033547554848484845,4080.0631922109374,21,5,16,39,4,0.0,0.42105263157894735,0.0,3.4668797325595753,0.0,0.34375,1,0.5
3482f769758f144c9875299248a47f7,31,17,14,0.34323687,0.26706978,0.01968731129032258,4209.558443655,22,5,17,37,4,0.0,0.7142857142857143,0.0,5.118064489745393,0.07142857142857142,0.5,1,0.5384615384615384
1317269b1868f4e3e9ca16b0c5b8c7d,38,24,14,1.1143885400000002,0.38819545,0.03954168394736842,3457.063233234685,23,12,11,48,6,0.0,0.42857142857142855,0.08333333333333333,5.9416791388850685,0.07142857142857142,0.6756756756756757,1,0.46153846153846156
16cbd9cda844045dbbf4c889ba67636,30,15,15,0.58101027,1.54048749,0.070716592,4282.512637925288,26,8,18,35,4,0.0,0.7333333333333333,0.13333333333333333,1.471680423799603,0.0,0.5517241379310345,1,0.42857142857142855
38f0c83f197cf475cab81625929b00a,23,10,13,0.29873389,0.7322669399999999,0.04482612304347826,5367.353687279546,20,7,13,29,6,0.0,0.6923076923076923,0.2,1.5020355502292104,0.0,0.6363636363636364,1,0.5
31fd30e2e615f40c088e1578936a971,17,7,10,0.19713197999999998,0.36766807999999995,0.03322353294117647,6502.6485108145835,14,4,10,20,3,0.0,0.5,0.14285714285714285,1.205583476103956,0.0,0.5625,1,0.4444444444444444
bc1q3984fa5fc7d64984b2c0ec8f27521c,32,17,15,0.4036588099999999,1.0909906800000002,0.0467077965625,3808.5305777833332,23,9,14,38,5,0.0,0.6,0.17647058823529413,1.6145966120227453,0.0,0.6774193548387096,1,0.5
199fd158a591a438399bcf91c067b50,58,11,47,0.44950681000000003,5.036083550000002,0.09457914413793103,2275.5953117002923,51,9,42,64,6,0.5087719298245614,0.5319148936170213,0.18181818181818182,1.42577119163513,0.0851063829787234,0.22807017543859648,8,0.41304347826086957
bc1q93955301d4e048d597ffb3f137da24,26,16,10,0.47960115000000003,1.90730606,0.09180412346153846,4972.47167616,20,10,10,33,6,0.0,0.4,0.1875,1.1890119636096685,0.0,0.76,1,0.6666666666666666
bc1qf58f0ced28984647befbde11f769ce,13,7,6,0.09194837000000002,0.05998499,0.011687181538461537,10457.476332483335,8,5,3,17,4,0.0,0.16666666666666666,0.14285714285714285,2.2056580701420283,0.16666666666666666,0.75,1,0.4
bc1q3fc6c0d5d6a3460bac4ee27415a149,20,14,6,0.5579551700000001,0.47240598,0.051518057500000006,6503.105151791228,15,7,8,28,6,0.0,0.6666666666666666,0.0,1.3863094816879373,0.16666666666666666,0.8421052631578947,1,0.2
bc1q954b47b099c04e9bb398992c5fc353,38,17,21,0.38347261000000005,1.3590722199999998,0.04585644289473684,3209.3493072364863,30,7,23,43,4,0.0,0.7142857142857143,0.17647058823529413,1.7754210053684962,0.0,0.35135135135135137,1,0.55
bc1qe5c8e1f2ecc14852b6bd3b366f1685,28,17,11,0.38545092000000003,1.27719722,0.05938029071428571,4259.0416240086415,14,7,7,36,5,0.0,0.36363636363636365,0.0,1.6729486616792328,0.0,0.5185185185185185,1,0.4
1ac654f5d513a4235b43aa72828f8d8,23,16,7,1.2778919899999999,0.61659279,0.08236890347826087,4553.264185780304,12,6,6,29,5,0.0,0.5714285714285714,0.0625,2.1160613885816337,0.14285714285714285,0.7727272727272727,1,0.3333333333333333
18b32064382134aff9c2b33cbbeefe9,17,7,10,0.34589432000000003,0.42858936000000003,0.04555786352941177,7590.5759296270835,17,5,12,23,5,0.0,0.7,0.0,3.728679747532761,0.1,0.625,1,0.4444444444444444
3eab73c5f849c4b62a3462d43c00fc2,33,17,16,0.49873032,0.25976959,0.02298484575757576,3751.784197784375,24,7,17,39,4,0.0,0.625,0.058823529411764705,7.475386307085151,0.0625,0.375,1,0.2
bc1q6ba09008447f42d49a3cc68fffd031,13,3,10,0.24361769,0.44044905,0.052620518461538465,10691.364746944444,13,2,11,16,3,0.0,0.6,0.0,2.6686659467647917,0.1,0.5,1,0.4444444444444444
1fa458459fa8447608996ace39e0e19,18,9,9,0.4069127700000001,0.37901165,0.04366246777777778,7238.331666564706,12,4,8,23,4,0.0,0.3333333333333333,0.0,1.745682411089291,0.1111111111111111,0.7647058823529411,1,0.375
1883de27b037244d586ba39133cf1c7,35,14,21,1.4746782099999998,0.8540323099999998,0.06653458628571429,3707.1099028102944,26,8,18,41,5,0.0,0.38095238095238093,0.21428571428571427,9.535027092916996,0.0,0.5882352941176471,1,0.35
36d088c64c04c4bbfb531a48ce9b5df,19,3,16,0.053849289999999994,0.30521941999999996,0.01889835315789474,7026.474756764815,12,2,10,22,3,0.0,0.375,0.0,1.4661503850757394,0.0,0.2777777777777778,1,0.4
bc1qf69f448510b94b9e9ee17b15cda63a,53,40,13,1.1120718400000003,0.37807703000000004,0.02811601641509434,2443.5088843275644,24,11,13,61,6,0.09615384615384616,0.6923076923076923,0.075,3.5255254924148396,0.07692307692307693,0.75,3,0.4166666666666667
371bdb80842d24b5e884ee042f24c35,12,1,11,0.07378632,0.8602169000000001,0.07783360166666667,11808.727802839394,16,1,15,14,2,0.0,0.7272727272727273,0.0,1.4458750667497782,0.09090909090909091,0.18181818181818182,1,0.3
bc1q40a83c7c3f714d9ba048efb4d06db7,30,9,21,0.20452312,2.60623737,0.09369201633333332,4418.9162414051725,25,8,17,37,7,0.0,0.47619047619047616,0.1111111111111111,1.3940315199231947,0.0,0.4827586206896552,1,0.45
bc1qb6988b50d55c45caaffe980278d0a4,24,6,18,0.21369853,0.3767218,0.024600847083333335,4842.952092100724,23,7,16,28,4,0.0,0.5,0.3333333333333333,3.679434111976234,0.05555555555555555,0.43478260869565216,1,0.5294117647058824
1753b53e308e34ec28ade3035ce0a81,25,13,12,0.5164446400000001,0.05625837999999998,0.0229081208,4968.5117270875,11,6,5,31,4,0.0,0.16666666666666666,0.07692307692307693,26.85315532416655,0.08333333333333333,0.7916666666666666,1,0.36363636363636365
bc1qd9e77bf7225f4547b9d4590df9d99a,14,6,8,0.29413918,0.6409857400000001,0.06679463714285715,7643.456926929487,15,4,11,19,4,0.0,0.75,0.0,1.4010227921997134,0.25,0.6153846153846154,1,0.14285714285714285
3f22884e440cd4dd78cacb172275396,26,15,11,0.35104879000000005,0.20693497,0.021460913846153847,4725.094908143333,24,11,13,33,5,0.0,0.6363636363636364,0.26666666666666666,4.115411642590286,0.0,0.64,1,0.5
bc1q74e34849627d48fdb9f473ede70c91,26,9,17,0.16701949,0.43759886,0.023254551923076922,4639.328368098667,22,3,19,30,3,0.0,0.47058823529411764,0.0,2.1635539516916986,0.058823529411764705,0.32,1,0.3125
3bff83e9fcb67455194f388b315d63a,25,12,13,0.97255647,1.9582933699999998,0.1172339936,5267.095340325694,17,6,11,30,4,0.0,0.5384615384615384,0.08333333333333333,1.9756604317159494,0.07692307692307693,0.5833333333333334,1,0.3333333333333333
19b0bc30b44fb49dd8110a284d5e775,29,15,14,1.54168316,1.95250525,0.12048925551724138,4230.290415201191,23,11,12,37,5,0.0,0.5,0.2,4.225941755690886,0.07142857142857142,0.6071428571428571,1,0.38461538461538464
16c27200a38fa4626826e569a865acd,29,15,14,0.31068067000000005,0.40095159,0.024539043448275864,4609.823582057143,25,10,15,35,5,0.0,0.6428571428571429,0.26666666666666666,2.18999471725378,0.2857142857142857,0.5714285714285714,1,0.23076923076923078
3e6f6e2ea66264cd29a44d5400ca356,24,7,17,0.61739499,8.49093029,0.37951355333333336,5252.658437515943,22,7,15,30,4,0.0,0.4117647058823529,0.14285714285714285,1.562359389997951,0.058823529411764705,0.4782608695652174,1,0.4375
12917aca81a7941369935232033184a,43,29,14,1.64418548,0.13639866999999997,0.041408933720930234,3132.970233131746,21,11,10,54,6,0.0,0.42857142857142855,0.034482758620689655,13.014124591933289,0.0,0.7619047619047619,1,0.46153846153846156
1371f072cce364e848be3fc4f0d243a,42,10,32,6.26937635,6.138407179999998,0.29542341738095235,3119.4359301601626,61,29,32,72,11,0.5853658536585366,0.0625,0.1,278.21585258874825,0.21875,0.8048780487804879,6,0.8064516129032258
bc1qdc655ec10d94496b82bd078533c99c,14,3,11,0.022149939999999996,1.1356520300000001,0.0827001407142857,7213.710072302564,13,6,7,17,3,0.0,0.45454545454545453,1.0,1.119641120477858,0.0,0.38461538461538464,1,0.4
1f708887430f54f7b80084790202397,30,9,21,0.7278392199999999,5.1781364299999995,0.196865855,4224.040242843103,29,10,19,35,5,0.0,0.5238095238095238,0.4444444444444444,7.200489735862863,0.0,0.4482758620689655,1,0.5
bc1q654df7748f0d44cd87324c6466bed1,24,8,16,0.64986322,1.5483033,0.09159027166666667,5075.293617009421,13,4,9,29,5,0.0,0.4375,0.0,2.183391879092447,0.0625,0.43478260869565216,1,0.4666666666666667
3059c79b94d1e495abced257fe00dee,36,23,13,1.4199511999999996,0.10424582,0.042338806111111106,3691.370474748095,27,12,15,45,6,0.0,0.6923076923076923,0.13043478260869565,12.13855065294816,0.07692307692307693,0.8285714285714286,1,0.5833333333333334
1ffa841365ac1412cab18a6ffa7f548,33,15,18,0.8281358600000001,5.049533429999999,0.17811119060606062,3457.499415746875,25,8,17,39,4,0.0,0.4444444444444444,0.13333333333333333,1.5221997721196916,0.2222222222222222,0.71875,1,0.4117647058823529
bc1qf02e0fa1260d43c8916e2964df4198,45,30,15,1.61922023,0.22981442,0.041089658888888894,2726.5735683564394,31,14,17,56,7,0.09090909090909091,0.6666666666666666,0.1,13.481347793209975,0.13333333333333333,0.6818181818181818,3,0.5
18d1e710171fc469386c84c8d9d0b3a,50,30,20,1.86960076,1.02505303,0.0578930758,2606.888933032313,31,11,20,58,5,0.0,0.6,0.1,5.08189091945285,0.1,0.7142857142857143,1,0.5789473684210527
bc1q06ff5131e9544c65b87136afe392c4,35,20,15,1.11262727,3.5571904499999993,0.13342336342857145,3753.1475751519606,28,14,14,45,6,0.0,0.6,0.2,1.8070982179963666,0.06666666666666667,0.7647058823529411,1,0.5714285714285714
bc1q10a293f9c993476985eae75083eef6,17,1,16,0.0098407,0.67769899,0.04044351117647059,8214.079693409374,13,2,11,19,2,0.0,0.4375,1.0,1.2526366360074503,0.125,0.0625,1,0.26666666666666666
1f4f26506f4514826beeeba4fbe8682,30,13,17,0.63263953,2.3486219099999994,0.09937538133333333,4473.4209096241375,19,3,16,34,4,0.0,0.5882352941176471,0.0,1.3897734031176638,0.0,0.6206896551724138,1,0.625
bc1qeead00eace37426f928e253f113950,30,14,16,0.86001847,0.6518500300000001,0.05039561666666667,4251.699074138506,19,7,12,36,5,0.0,0.4375,0.14285714285714285,7.155964044730396,0.0,0.6896551724137931,1,0.6
bc1q705f5b3d85ec407d801d7106165ac1,16,5,11,0.12305457,0.63469739,0.0473594975,7042.709930442222,12,3,9,19,2,0.0,0.2727272727272727,0.2,1.14071002576894,0.0,0.26666666666666666,1,0.5
bc1q12c55b531638418f978a70ebda7ba8,26,12,14,0.7544849000000001,0.52605468,0.0492515223076923,5214.186541821333,16,5,11,32,6,0.0,0.5,0.0,10.197733160199856,0.07142857142857142,0.52,1,0.38461538461538464
106893d45ad6e4f31b5bcced2fbcdb0,38,18,20,0.51336709,1.4404695199999997,0.05141675289473684,3542.6812323995496,32,12,20,45,5,0.0,0.5,0.2222222222222222,1.5121609020495592,0.05,0.7027027027027027,1,0.3684210526315789
bc1q0a3aa4f48e79491fbae8e26e0e2d84,27,12,15,1.4765038700000002,0.12393325000000002,0.05927544888888889,5052.565794072436,27,11,16,34,5,0.0,0.6,0.25,56.57647966460318,0.2,0.6538461538461539,1,0.5714285714285714
bc1q86137ceaa7c64f65bef7804779c703,29,18,11,0.39840272000000004,0.30907805000000005,0.024395888620689653,4610.062712792857,16,10,6,36,6,0.0,0.18181818181818182,0.16666666666666666,1.7893464501092047,0.0,0.6428571428571429,1,0.4
bc1q2fd7ba98308640608bc2147f039c08,28,16,12,1.1579287200000001,0.9044179200000001,0.07365523714285714,4516.481602661728,17,7,10,36,5,0.0,0.5,0.0,2.240999387617255,0.0,0.6296296296296297,1,0.5454545454545454
bc1qf585ae5a849d4099b47d6c180319ff,21,8,13,0.19600428,0.35606683,0.026289100476190475,5952.0696201425,16,6,10,28,4,0.0,0.46153846153846156,0.0,2.54789142965824,0.07692307692307693,0.55,1,0.5833333333333334
3ffcd364042fb49ccbce66c0b120857,25,11,14,0.55295659,0.7258992899999999,0.0511542352,5117.426334097917,18,3,15,29,4,0.0,0.5,0.0,3.792345544981135,0.0,0.7083333333333334,1,0.5384615384615384
19c5f2fd16a954ea689de4d250834bb,25,8,17,0.48522943,0.7410873099999999,0.049052669599999994,5117.130526320833,13,4,9,29,4,0.0,0.35294117647058826,0.125,2.0754830122534376,0.058823529411764705,0.4583333333333333,1,0.375
35bec02fb2bd342979c0d6b2ba5cb00,34,20,14,1.3031998599999999,0.57243331,0.055165681470588236,4005.7709912924242,25,8,17,42,7,0.0,0.7142857142857143,0.05,4.643825774362635,0.0,0.7575757575757576,1,0.5384615384615384
36964ca0e77a946aa9766be5f5ff8a2,18,8,10,0.08894884,0.2599054,0.01938079111111111,7646.684535546078,17,6,11,22,4,0.0,0.5,0.375,1.8043489320261341,0.0,0.8235294117647058,1,0.3333333333333333
107f67e876a7e4649812dd618a3dea1,20,3,17,0.046402879999999994,0.8729339499999998,0.0459668415,5985.598328937719,11,2,9,23,2,0.0,0.4117647058823529,0.0,1.2659751365478862,0.17647058823529413,0.3157894736842105,1,0.4375
