txid,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,fee
2bc0448955114c9e8108973dcea88fe3,1,1,1,1,0.00694314,0.00690607,1.0053677417112772,0,3.707e-05
c3540babfd1f452f9ed50aca21270acc,1,2,1,2,0.07131025,0.07105646,1.00357166681256,0,0.00025379
2fcf19f8b8544377b022ec269efc5ea1,1,2,1,2,0.02603039,0.02595902,1.0027493333723692,0,7.136e-05
ce7b09d509dd44449f749027ff839493,2,1,2,1,0.03865962,0.03856318,1.002500831103659,0,9.644e-05
83506fad3649441e867b88c075f7f727,1,2,1,2,1.1631223,1.16039374,1.0023514087554453,0,0.00272856
8d1cbf46efc14f35815fc3c91b6502c1,1,2,1,2,0.01531286,0.01526568,1.0030905927544662,0,4.719e-05
59df5711e42f4292a345b306c1f80e96,1,1,1,1,0.45062868,0.44958964,1.0023110852821253,0,0.00103904
41afe815b5134afea41a0f111f232774,1,1,1,1,0.07948094,0.07936478,1.0014636215207804,0,0.00011616
a4fe8258c01f4993b0c281b1c96a354b,1,1,1,1,0.03441191,0.03430303,1.0031740636322797,0,0.00010888
d614154abc384ca3beed6d19fa312765,1,1,1,1,0.20082824,0.20034034,1.0024353557551116,0,0.0004879
7c1f5693f70846b08ee0d619aa8a1190,1,1,1,1,0.01659939,0.01653742,1.0037472592460008,0,6.197e-05
30462c1cf3b44f4a9a2ea564f14f955d,2,2,2,2,0.02289016,0.02280124,1.0038997879062717,0,8.893e-05
12ae70351e944fe086fd602c5f6cf522,1,2,1,2,0.02054229,0.02049142,1.0024825024327255,0,5.088e-05
907c1f80f0a34e79a6d5e13a894e5a89,1,2,1,2,0.01810385,0.01807772,1.0014454256399592,0,2.614e-05
2765240a7ebc495b993ff81d7f91b833,2,2,2,2,0.01864292,0.01861126,1.0017011207193924,0,3.166e-05
2a19bb7cafeb4fd58fd0e5cee68d40b5,1,2,1,2,0.00892976,0.00890762,1.0024855124039866,0,2.213e-05
67e44834207a4c5aa4c2668c7e8293ef,1,1,1,1,0.06434876,0.06416213,1.002908725131164,0,0.00018663
00592e0c3d7848dbad168b5edc821063,1,1,1,1,0.21003713,0.20964724,1.0018597430617258,0,0.00038989
368ccb95d229471d847f9acea43569c9,1,1,1,1,0.01381333,0.01377595,1.002713424482522,0,3.738e-05
6ee19aede0b846769ec91af8c9d5f93f,1,2,1,2,0.12760759,0.12741018,1.001549405235908,0,0.00019741
5cbc0da798b046fc86289b894356483d,1,1,1,1,0.01106805,0.01104811,1.0018048335869212,0,1.994e-05
965b02a7d86e4afeb644d14d6a63cf2c,1,2,1,2,0.12475138,0.12455222,1.0015990080305273,0,0.00019917
7722e4b0b3a9403f9c5121d6844a32d9,1,1,1,1,0.02886175,0.02875644,1.0036621362032294,0,0.00010531
4ec1e781d90749e4b750a7056dd36bcb,1,2,1,2,0.09097162,0.09071084,1.0028748493564827,0,0.00026079
03c01ee4735e47198f493e2ae55aba6f,2,2,2,2,0.02817134,0.02806904,1.00364458492346,0,0.0001023
51147183a0c04046b4413e15d9b6cff5,1,2,1,2,0.02380345,0.02375042,1.0022328026199114,0,5.302e-05
7effad873a31490795443686b8ef79c5,1,1,1,1,0.02333617,0.02325792,1.0033644453158321,0,7.825e-05
bba16905e7bc4f68a32c9f6a0345b4f4,1,2,1,2,0.0241797,0.02415092,1.0011916730294332,0,2.877e-05
cb1c28d922f64d229d16434847603238,1,1,1,1,0.09404431,0.09388812,1.0016635757537802,0,0.00015619
8e2acb79f6d249fda58b61a2990c90de,1,1,1,1,0.04107631,0.04101017,1.0016127706859055,0,6.614e-05
3678d0da29744319b88d089a749ec071,1,2,1,2,0.02362707,0.02357792,1.0020845774351597,0,4.914e-05
d713b27ec81944aba9dc6e62a2542404,1,2,1,2,0.02129081,0.0212584,1.001524573815527,0,3.241e-05
014bf63927a644219cf0a31542752439,1,2,1,2,0.05652714,0.0564136,1.002012635251074,0,0.00011355
ce1969d6f24043a3926447d152bfb256,1,1,1,1,0.00430245,0.00427536,1.0063363085213877,0,2.709e-05
8ab9f2a108af4ea2b2b1395419d2f050,1,1,1,1,0.01554905,0.01549989,1.003171635411606,0,4.916e-05
e36038d089674e4181350ef8cd6a73e2,1,1,1,1,0.07721049,0.076898,1.0040636947644934,0,0.00031249
3ca6f2216baf4eaa853abde36e7cd260,1,1,1,1,0.01158107,0.01156461,1.001423307833122,0,1.646e-05
2f374e17cdf543c09df49abe334af546,1,1,1,1,0.04370305,0.04363051,1.0016625980305984,0,7.254e-05
50c7a6c0a8fc4611aa1cebb6d818fffc,1,2,1,2,0.02932936,0.0293031,1.000896150919186,0,2.627e-05
4792673cad124fd1a6c724324ee11e41,1,2,1,2,0.02179873,0.02174166,1.0026249145649413,0,5.706e-05
70b009ef0b9044599e2c3f8c49f023c0,2,2,2,2,0.0385712,0.03852642,1.0011623192603933,0,4.477e-05
6103dafa04d64ac58c3dde4cb0f59e1a,1,2,1,2,0.03136187,0.03127628,1.0027365786468212,0,8.558e-05
be68ed25efc644d4960dcac97d08ec95,1,1,1,1,0.21126661,0.21067663,1.0028004055314534,0,0.00058998
dc9b786ea34b4b12ab48029527dc31b6,1,2,1,2,0.08937582,0.08913776,1.002670697580913,0,0.00023807
4c947136e3934ac68cfab2ac2ba1a63c,1,2,1,2,0.08216145,0.0818813,1.0034214161230952,0,0.00028015
66ddc3545f6e4166b3b4b04ace31739b,1,1,1,1,0.02724181,0.02717057,1.0026219545633381,0,7.124e-05
b5bfe6c488b341e0954fadc3d9fad6af,1,1,1,1,0.01273435,0.01270035,1.0026770915762164,0,3.4e-05
80efefe2925b436c8b536e30b40ed774,1,2,1,2,0.05984438,0.05974448,1.001672121005991,0,9.989e-05
8f3b76a6e5744aca96e1dc22b54f12b1,1,1,1,1,0.35394409,0.35263155,1.0037221286637568,0,0.00131254
6dbb9bc684ff47cabb6ff585f67275e4,1,3,1,3,0.02312699,0.0230316,1.0041417009673665,0,9.539e-05
4b9b094aa0a24fd2ac3449288252d1da,2,2,2,2,0.04606536,0.04593188,1.002906042600477,0,0.00013348
783b1ee688594174922ba5b90a2df7b3,1,1,1,1,0.16903059,0.16893373,1.0005733609267966,0,9.686e-05
b2277f223d584fd4ab29ede17b6ca160,1,2,1,2,0.04709895,0.04695556,1.0030537384710139,0,0.0001434
31ff6f889dc84c31805d7e4aaa1cdc82,1,2,1,2,0.10154297,0.10115582,1.0038272637204662,0,0.00038715
466d53aa67a94a30a5bddbe623191347,1,1,1,1,0.0098598,0.00982857,1.0031774713920742,0,3.123e-05
fa21ddefe94a489380e34651e42d42da,1,1,1,1,0.19959417,0.19944894,1.0007281562890231,0,0.00014523
b2e4550cc0734373898605f7ea7e029b,1,2,1,2,0.02475257,0.02465628,1.0039052930936865,0,9.63e-05
7cd6e31c0b5745f19adc0c51cc4ba760,1,1,1,1,0.01768667,0.01766112,1.001446680618217,0,2.555e-05
971ea4d7a39f48489dfc64ba4c3bbe3e,1,2,1,2,0.07606267,0.07584628,1.002853007425018,0,0.00021639
2ce4e9d54994432bb85a9cb201fc6a0a,1,1,1,1,0.03601008,0.03596122,1.00135868582879,0,4.886e-05
fc297aa4d925441daddd085a9bc85426,1,1,1,1,0.05659938,0.05654773,1.0009133876815215,0,5.165e-05
e1c3b5321ebb432d9eb34114450a5238,1,1,1,1,0.03962896,0.03953865,1.0022840941711464,0,9.031e-05
bbae37610dbf47a7913003f706df63ac,1,2,1,2,0.08838424,0.08824658,1.001559947139028,0,0.00013766
a17beca7edf1419bb2819abc738c47ac,3,1,3,1,0.031814880000000004,0.03174892,1.0020775509844115,0,6.596e-05
a0929ccbaa4b44b18133282627bcc8dc,1,1,1,1,0.03183624,0.03172117,1.0036275458944295,0,0.00011507
ae6b65f26dcc4738a48d86ef97977f15,1,2,1,2,0.01384024,0.01378656,1.003893647146206,0,5.369e-05
366cd8b1d73546ebb6fd01b73ced12e0,1,1,1,1,0.07096114,0.0708911,1.000987994261621,0,7.004e-05
f54aae78cbe1420198548e16e1ad3991,1,1,1,1,0.0752152,0.07501864,1.0026201488056834,0,0.00019656
d844e8221f614dc295462df28ce1d4f1,1,1,1,1,0.03702481,0.0369195,1.00285242216173,0,0.00010531
5183b8d48d374c13a90d9f8319b61e68,2,2,2,2,0.07235912,0.07215006,1.0028975720879512,0,0.00020906
38a7917227424715ad62d8254dbc8c51,1,2,1,2,0.02467556,0.02460972,1.0026753656685243,0,6.585e-05
8d77bc3960ce453e905f5ab2939eb014,3,1,3,1,0.023218680000000002,0.02317949,1.0016907188208197,0,3.92e-05
03c0d44f565445c58554d980b719eba5,1,1,1,1,0.04407946,0.04395777,1.0027683387942563,0,0.00012169
341cba87a4334891a9f59ee559c142ef,1,1,1,1,0.01116168,0.01113,1.002846361185984,0,3.168e-05
b5d0e3e5a164497db18dfb45627187b2,1,2,1,2,0.05727137,0.05706822,1.0035597745995932,0,0.00020316
33242aa8283a44f198eb3add324ad453,2,2,2,2,0.03939794,0.03934726,1.001288018530388,0,5.068e-05
f39ecd056d6d48d995cdaba34da0d0f1,1,2,1,2,0.02689525,0.0268136,1.0030450965181847,0,8.165e-05
fe815d49014c4847a4e64df48ba325a4,1,2,1,2,0.01405885,0.0140111,1.0034080122188835,0,4.775e-05
e02adb86853f40119e9ebeee7876be68,1,1,1,1,0.4335857,0.43307571,1.0011776001013772,0,0.00050999
7e1213950e6345fea071dbb4d4676744,1,2,1,2,0.51893717,0.51796736,1.001872338056205,0,0.0009698
43b81182c8204c539e9d47bb9a958bbf,1,2,1,2,0.05843643,0.05833336,1.0017669134779823,0,0.00010307
c1f2a4c8253247439cee7dead00e5f5a,1,2,1,2,0.82293297,0.82196026,1.0011834027109778,0,0.00097272
0a3c75c9488f4664aeee0e4ffbf80d84,1,2,1,2,0.04537347,0.04519906,1.003858708566063,0,0.00017441
52d26e2c397d474a8dd4d1343338f39d,1,1,1,1,0.01143359,0.01140916,1.002141261933394,0,2.443e-05
4846438b383a4f75a2778183e3d3a82d,1,2,1,2,0.00882859,0.00879046,1.0043376569599316,0,3.813e-05
39f8bbdfe8cc49b0ad48eca2f8492215,1,2,1,2,0.05727001,0.05703636,1.004096509665063,0,0.00023364
4d127a57bea5413d998b38ee4b3c95af,1,2,1,2,0.09705585,0.09668442,1.0038416737670868,0,0.00037143
2fa6ba8c70d54f11886d6abf1e7bd106,2,2,2,2,0.05653934,0.05637644,1.0028895049066595,0,0.00016289
8f38783e6ab143a18362640cf570729c,1,1,1,1,0.03573361,0.03568587,1.0013377843947757,0,4.774e-05
ff20e61326f441dca69aab58dbf0e9a1,2,1,2,1,0.24344458,0.24261967,1.0034000128678766,0,0.00082491
c470b7f0f83542bc9cc3dbee2c27509e,1,2,1,2,0.02105013,0.020984,1.0031514487228366,0,6.614e-05
19df37df021d452fbf787a645675a4e3,1,1,1,1,0.28893906,0.28811646,1.0028550954707691,0,0.0008226
b438ea21a772446fbb78f481b0968b31,3,2,3,2,0.07964628,0.079399,1.0031143969067622,0,0.00024728
29729c4c38af4be5b12d6225881223ca,1,1,1,1,0.13493036,0.134623,1.0022831165551207,0,0.00030736
7bb064bc9ff74e458690e8d375358fe6,2,2,2,2,0.06236388,0.06224892,1.0018467790284553,0,0.00011497
c8a02e06e5fd4b138ecbf30ba409c945,1,1,1,1,0.26061383,0.25983597,1.0029936578834715,0,0.00077786
ecbb2d8338d94b9ba8f8bd964e8e5d47,1,1,1,1,0.01413408,0.01408298,1.0036284934012545,0,5.11e-05
5d1260dbadd84f58828f64a0feb17c10,3,2,3,2,0.07659663,0.07628924,1.0040292707071141,0,0.00030741
b039d55db0f94635b0e689d2f6c93856,1,2,1,2,0.05996622,0.0598355,1.0021846562659291,0,0.00013071
e8a899676b6047348a58152ef7120ee3,3,1,3,1,0.03496764,0.03486752,1.002871440240086,0,0.00010012
b02bcf01d7c041d68f216448099de536,2,2,2,2,0.00927614,0.00923834,1.0040916441698402,0,3.78e-05
dfadaa54670e468c8d0e008c56eb29dd,1,1,1,1,0.08048965,0.08025416,1.0029343027202575,0,0.00023549
845356f168744c558d081669a154c466,1,1,1,1,0.1662026,0.1655814,1.0037516291081003,0,0.0006212
08cbeb5e559f4a1fbfb2398c84594544,2,2,2,2,0.01460984,0.01458404,1.0017690571336886,0,2.581e-05
859631d7970e4269b825c47d3173febe,1,2,1,2,0.17874303,0.17809024,1.0036655012649767,0,0.0006528
2f0edbaea40c4321a38e5ed1228ba5e9,1,1,1,1,0.13300112,0.13251665,1.0036559179544606,0,0.00048447
a108edc02fbd43108721b067e932ffa2,1,2,1,2,0.12711409,0.12700536,1.0008561056005825,0,0.00010874
5d84ae8a5cfd4dd5b65c232a7c114c74,1,2,1,2,0.10820881,0.1078339,1.0034767359800583,0,0.0003749
022956caa27e42b98565848e87c367b1,1,1,1,1,0.17443573,0.17392674,1.0029264620264833,0,0.00050899
abb212912e6b4fc7b5172ff13ad30c38,1,1,1,1,0.07697077,0.07673179,1.0031144848829932,0,0.00023898
ce8e746ff5014a638ecf908ddce9e3a9,1,3,1,3,0.06805388,0.06777561,1.0041057542676488,0,0.00027826
e64c58018f5044fd9186b04c340d22bb,1,1,1,1,0.06126872,0.0611098,1.0026005648848466,0,0.00015892
4322812b95b948dd9546d2bc5b18382f,1,1,1,1,0.03064812,0.03056081,1.0028569268942806,0,8.731e-05
729e92194c5241aab403f750ddcf915f,1,2,1,2,0.09530971,0.09509992,1.0022059955465787,0,0.00020979
c1de5b0162704ac2b59be5068fa44970,1,1,1,1,0.00436238,0.00433846,1.0055134771324388,0,2.392e-05
bec751ff7d5048bda6373310f2980e98,1,2,1,2,0.03128912,0.0311636,1.004027775995071,0,0.00012551
e0cd396635cc4328860b27d40b9c115d,1,1,1,1,0.04996854,0.04983694,1.0026406115624273,0,0.0001316
63c216515c54480f98c82a6d15a5f246,1,2,1,2,0.03004734,0.03000518,1.0014050907210021,0,4.215e-05
93b4add7439c473e831557e6aa9f78f1,3,1,3,1,0.02476092,0.02466773,1.003777810118726,0,9.32e-05
4e8b4c4244314d0094b5908bd8418167,1,2,1,2,0.03406305,0.03399416,1.0020265245559825,0,6.888e-05
5a85d18788c74567b6a0512b110b2cb3,1,1,1,1,0.14230679,0.14204913,1.001813879465506,0,0.00025766
0f9c925b43454ef6846fb5c6f41afc44,2,1,2,1,0.02425216,0.02422783,1.0010042170512174,0,2.433e-05
aeba6b4016c146dab25f1b8c90c0f150,1,2,1,2,0.11522691,0.11506638,1.0013951077630148,0,0.00016053
92c212b67a47448ba081dc07a0511aad,1,2,1,2,0.01401726,0.01397054,1.003344179967274,0,4.671e-05
a42391c6a96144c5a286de004143b772,1,1,1,1,0.35229419,0.35181538,1.0013609694948526,0,0.00047881
a680b5b1b3d54168bf04ac5ea9b58b2b,1,1,1,1,0.12312209,0.12299265,1.001052420612126,0,0.00012944
eb0abd7525ce48bbba5eda75ea51b1e5,1,2,1,2,0.03394398,0.03381384,1.00384871993243,0,0.00013014
ad330fad6d5940288cb0d620c6ccaad6,1,2,1,2,0.14474577,0.144576,1.0011742612881804,0,0.00016976
312e89bb85a84b2095215527c140b841,1,1,1,1,0.06096974,0.06083507,1.0022136902283503,0,0.00013467
eaf379009b9f4da886ff938a3e13e573,1,1,1,1,0.19185239,0.19125932,1.0031008684962386,0,0.00059307
ba33c323d36e4c3aa4c53ae731e25871,1,2,1,2,0.09103077,0.09076028,1.0029802684610492,0,0.00027049
343b79df9a68463daac7d9bf9e44ce53,1,1,1,1,0.32740344,0.32613629,1.0038853388563413,0,0.00126715
9b3d96f74a7d4a9dbd14daae293ead69,1,2,1,2,0.05390494,0.05372664,1.0033186516037482,0,0.0001783
3a4afba01ad24f5ca64e35f237145ed8,1,1,1,1,0.01204339,0.0119898,1.004469632520976,0,5.359e-05
53c10aa604f44a208ac3905c1552bac3,1,2,1,2,0.04587902,0.04571098,1.0036761408309338,0,0.00016803
2798c9fa095842f189ac2071198c44f2,1,2,1,2,0.04583543,0.04572168,1.0024878788355984,0,0.00011375
4b2c5db632fd470798a451c609eddaa5,3,2,3,2,0.02525595,0.02516864,1.003468999516859,0,8.733e-05
c0914bc690714f179418f59817d39aba,1,1,1,1,0.01714078,0.01709165,1.0028745030468096,0,4.913e-05
51b5e44b4e224d3e8f2e40b9aff82dd3,1,1,1,1,0.05056023,0.05042813,1.0026195696727203,0,0.0001321
b69cca11962944a3a1a32ba9ce69cc04,1,2,1,2,0.08989487,0.0895512,1.0038376928505703,0,0.00034368
b820bd6d086c46318cee96ca7d081ab5,1,2,1,2,0.03557595,0.0354602,1.0032642229880262,0,0.00011575
f30e882da42e411fbfe1fc72939a37be,1,2,1,2,0.11675116,0.1164712,1.0024036843442843,0,0.00027996
a2c519d332914734a7a8f1f54cf72bac,1,1,1,1,0.2904789,0.28978181,1.0024055685206743,0,0.00069709
4e9ac08f07384f8686c5ebb99f66443c,1,1,1,1,0.02460039,0.02455385,1.0018954257682604,0,4.654e-05
9cead7fcfd5e483eb2d0f024d63e7228,1,1,1,1,0.02854833,0.02850311,1.0015864935440377,0,4.522e-05
4c2dcad0d4e84aa3bb8f4800a5df1838,1,2,1,2,0.04470514,0.04456884,1.0030581904308031,0,0.00013629
868ad68db30e4c5889d94d80ed2fbc92,1,1,1,1,0.01705058,0.01702431,1.0015430875025184,0,2.627e-05
5965889e45664ea4ac088616ebd9b519,1,1,1,1,0.25776923,0.25690427,1.0033668572344088,0,0.00086496
a5951ed1da744885aa776219507c6eda,1,2,1,2,0.03227829,0.03218108,1.003020719006323,0,9.72e-05
10ccb1459ec64224a2505d0a3577ea09,1,1,1,1,0.11725413,0.11704845,1.0017572210482069,0,0.00020568
28012e893b7c4ff5bdd4e84e2a140b6e,2,1,2,1,0.07883976,0.07877728,1.0007931220778374,0,6.248e-05
21269f0627224af98845795829b3678f,3,2,3,2,0.05126535,0.05110786,1.0030815220985578,0,0.00015747
4acaffa38b0848358a9a54adc2ac84e4,1,2,1,2,0.35302825,0.3527366,1.0008268209196323,0,0.00029165
e254e0d6b07d45a9a23774f47b12976a,1,2,1,2,0.06382738,0.06362568,1.003170103643686,0,0.00020171
fbde56e9022349a8b43b44eaec60b148,1,1,1,1,0.11233978,0.11191273,1.0038159197796355,0,0.00042705
372f51bd2fce4bb2ae016bb89930ed0e,2,1,2,1,0.2828023,0.28219092,1.0021665473857202,0,0.00061138
a32a206d245d4effbc94db1a4983dc78,3,1,3,1,0.04567791,0.04555985,1.002591316696609,0,0.00011806
2827f37b7b6d4f1a8bdc49182a853e98,1,2,1,2,0.08728911,0.08722272,1.000761154891753,0,6.639e-05
d85db3eabe1a49f68de8452ac203bd53,2,2,2,2,0.02869982,0.02866374,1.0012587331590366,0,3.609e-05
ca16a9e502d24e9a90aa0bc24f4d583e,1,1,1,1,0.06928651,0.0690854,1.0029110347482968,0,0.00020111
9494c1810dd449969c9d3e7f96de45f5,1,1,1,1,0.12043021,0.12024174,1.0015674257541516,0,0.00018847
3b4e48c9fe044821bb4c2b73eb75e461,1,1,1,1,0.00804097,0.00801292,1.0035005965365933,0,2.805e-05
322d362a95094a5a961d1d6832840676,1,2,1,2,0.0732003,0.07296722,1.003194311089281,0,0.00023309
131960649267403b9c62fb10e598df96,1,1,1,1,0.17952254,0.17920422,1.0017762974554953,0,0.00031832
e0ca6bcb6dde4d6f9340c8a83f98b9c7,1,1,1,1,0.17560832,0.17539207,1.001232951980098,0,0.00021625
279916b9589f40428f0afb569edfd61e,2,1,2,1,0.05697178,0.05680616,1.0029155288792624,0,0.00016562
11654cd9736d43f383d90cfa7d9b0a7d,1,2,1,2,0.00477493,0.0047565,1.0038746977819826,0,1.843e-05
f3814b9dd76b439a99d9f7b85b49cf76,3,1,3,1,0.10792356,0.10763917,1.002642067938651,0,0.00028438
220edd1a2345465dbbcddc3356360b45,1,1,1,1,0.24934413,0.24879739,1.0021975310914635,0,0.00054674
28ec9c836fad4a6bb97033a709c1b09b,1,1,1,1,0.12424513,0.12376287,1.0038966452539442,0,0.00048226
300116028a31449b8a7de4af709f7127,1,1,1,1,0.05759786,0.05737835,1.0038256589811314,0,0.00021951
ee1e185082184310a3b3fd892543ff5e,1,2,1,2,0.03040525,0.03033022,1.0024737703847846,0,7.503e-05
464b496c1c134e85a0cf6c590765e2f5,1,1,1,1,0.09490084,0.09465774,1.0025681999168794,0,0.0002431
f9b1839dce66483cb10871b280fe4197,1,1,1,1,0.03636921,0.03629532,1.0020357996568152,0,7.389e-05
5c557c1153454a92894d0e6e945e2874,3,1,3,1,0.048977520000000004,0.04890548,1.001473045556449,0,7.204e-05
33377d564742428fa2bbe373c9bdce10,1,2,1,2,0.05190016,0.05172636,1.0033599889882063,0,0.00017379
74c615ec34d44db8861b4fb8ca644884,1,1,1,1,0.01729746,0.01725048,1.0027234024792355,0,4.698e-05
881d590a165748c1a20624ca339a2808,1,1,1,1,0.13189725,0.13137256,1.0039939086214047,0,0.00052469
46a7269e783a450fbf4bfbfd4cc6c8cd,1,2,1,2,0.05405706,0.05383558,1.0041140078736033,0,0.00022149
0128a59f4e9e4f79ad1f98e4a6e541c0,1,1,1,1,0.05823299,0.05803497,1.0034120806816993,0,0.00019802
fdcf8b37e9e74ffab51be6913163199f,1,2,1,2,0.03632384,0.03629292,1.0008519568003897,0,3.092e-05
2715443e6f2d4629a5b01df00e4a7c7f,1,2,1,2,0.0354138,0.03526374,1.0042553625905817,0,0.00015006
5acd59a9e562429eb39bda307ed05d53,1,1,1,1,0.00661875,0.00659694,1.0033060782726537,0,2.181e-05
e9c66886afaa4412a4951b9ee006d32d,1,2,1,2,0.04247373,0.0424284,1.0010683881551037,0,4.533e-05
c6179b0e6a744f3bbf4174a88b841636,1,3,1,3,0.07761347,0.07744854000000001,1.0021295430488424,0,0.00016494
b5daa3ca46a44d719a03540512d2343c,1,1,1,1,0.12352517,0.12338902,1.0011034207095575,0,0.00013615
f65aac64eb084c4f8b24f3abc5a3a06f,1,2,1,2,0.0342662,0.03414028,1.0036883118709043,0,0.00012592
a1640558782140968c1d31d5c428ccfc,1,1,1,1,0.01702466,0.01698145,1.0025445412494223,0,4.321e-05
5d681fbaad0d4838a777448524a50d22,1,2,1,2,0.02330362,0.02324102,1.002693513451647,0,6.26e-05
fd4889db1a7d4322a0c22f59b31e8dcd,1,2,1,2,0.00333966,0.00332418,1.004656787538581,0,1.548e-05
fe5dd43bf1644adabf8db77fd133a592,1,1,1,1,0.03238822,0.03227295,1.0035717218289621,0,0.00011527
b6a2af383a80441db0a3aa8e87201dd0,1,1,1,1,0.1885872,0.18792839,1.003505643825289,0,0.00065881
7c75ff867eb1436c8509a3a67aff6f46,1,2,1,2,0.11585354,0.11538342,1.0040744155442785,0,0.00047012
8c464fe0c629426980b02ca18a5c8b58,1,1,1,1,0.00269941,0.00268093,1.006893130368939,0,1.848e-05
0f93fb012f2748be9c874fb62ece97c4,1,1,1,1,0.01710738,0.01705808,1.0028901259696283,0,4.93e-05
3a5d895973fc42adad4bda5307ec700e,1,2,1,2,0.04379338,0.04372146,1.0016449587914036,0,7.192e-05
aa5730dc8efe4a528eea45bc0a9e882b,1,2,1,2,0.05691068,0.0567019,1.0036820635640076,0,0.00020878
956a154db6f94df8a176412e18a5efe3,1,1,1,1,0.04905129,0.04892892,1.0025009748835658,0,0.00012237
42fdf14afb9f45ab93d49d4b70d46b3d,1,2,1,2,0.02635784,0.02632694,1.001173702678701,0,3.09e-05
d8d21d068d514dce90c1ee585330eec6,1,2,1,2,0.03539575,0.03535604,1.0011231461441947,0,3.97e-05
9b8cebba5a7042959b0bfac5442733bc,1,1,1,1,0.22593967,0.22510694,1.0036992640031446,0,0.00083273
075f1d081d914c9fbd9a6061902364ad,1,2,1,2,0.07430572,0.07419562,1.001483915088249,0,0.0001101
f7879e2564ac4d35aa7a154ca5912afb,1,2,1,2,0.15227041,0.15199556,1.001808276504919,0,0.00027485
6d115ceb446646a2b1a10d3b49962471,1,3,1,3,0.03824207,0.038082780000000004,1.0041827303573951,0,0.00015929
746ef8dd09b74fc986743c4bf83ca027,1,2,1,2,0.03321293,0.03308456,1.0038800576462255,0,0.00012836
977626e29a58429488e9e0cae3271d16,3,1,3,1,0.1058367,0.10567828,1.001499078145481,0,0.00015843
a7210f5d5eda41b697ee134d98a79075,1,1,1,1,0.02575415,0.02567358,1.003138245620595,0,8.057e-05
f18edcb05d684753adf5220b7dd6b9f9,1,1,1,1,0.12736165,0.12717749,1.0014480549977829,0,0.00018416
92d0a71d263b4056b4cd34946ee23590,1,1,1,1,0.0657137,0.06549051,1.0034079746821334,0,0.00022319
5b9bc5dfb66d437d8253932e2368c0b2,1,2,1,2,0.04579306,0.04571058,1.0018043962688725,0,8.247e-05
91c48cbd22a64677beb1c408611d06eb,1,1,1,1,0.13857542,0.13827333,1.0021847307792473,0,0.00030209
cabd2cc05655414ab04ec90c7f9d2134,1,1,1,1,0.21060238,0.21000502,1.0028445034313942,0,0.00059736
fa98e85151a5480faa35ecebf4d710fd,1,1,1,1,0.0123191,0.01226774,1.004186590195097,0,5.136e-05
81743847a4cf45efa8670532643bcbb8,1,1,1,1,0.00869457,0.00865664,1.0043816076445364,0,3.793e-05
bd9bcaa6fc914d8a8cf8a237e2e20538,1,2,1,2,0.01582352,0.01575226,1.0045237953157198,0,7.126e-05
2ce2d2d002924630b24d0e708fd584e5,1,2,1,2,0.06235348,0.0622444,1.0017524468064598,0,0.00010907
92c817c95f134c2784ad75e9b22bded7,1,1,1,1,0.15366611,0.15329211,1.0024397863660433,0,0.000374
39aa058fab9744168c6f66894f645f8b,1,1,1,1,0.04017173,0.04003434,1.0034318037964407,0,0.00013739
7f98997546454778a56e578ed9b7592f,1,2,1,2,0.01418884,0.01415182,1.0026159179526024,0,3.703e-05
78c00ed3c7a44a60bca324c93a312338,1,2,1,2,0.04734071,0.04721858,1.0025864818467645,0,0.00012213
64d444f8b504425fab57e0905e7479a0,1,1,1,1,0.0165305,0.01649424,1.0021983431791948,0,3.626e-05
a3631e1fdbd240e4863c0eed26f57599,2,1,2,1,0.05522664,0.05515135,1.0013651524396048,0,7.528e-05
d0e4fe76a83d4c8f871a2ce17c7299d0,1,2,1,2,0.01676854,0.01672014,1.0028947126040808,0,4.839e-05
1d4107dfe2ec4397b488624001a25b66,1,2,1,2,0.13423954,0.13400584,1.0017439538455937,0,0.0002337
4fa00798bab84d9baaa7201b3ac5aa11,1,1,1,1,0.01007864,0.01006261,1.0015930260638144,0,1.603e-05
83b18576dd964e7f8579e0acc178720a,1,2,1,2,0.01715782,0.01709624,1.0036019616009135,0,6.158e-05
ebac197f2a3b493e8031bfc4be355570,1,1,1,1,0.05159742,0.05141565,1.0035353049120257,0,0.00018177
91b6b146ebc9450f94b41fe9947e610d,1,1,1,1,0.01896996,0.01888992,1.0042371804645016,0,8.004e-05
b1d0c767baee410a95dc37d37b214c68,1,2,1,2,0.06521983,0.06506482,1.0023823934347318,0,0.000155
920b2a64c5fb4be6b5db0fb7f3cb5f55,1,2,1,2,0.0256048,0.02553132,1.0028780337248524,0,7.348e-05
60115e5d5de0486c906e2dbca31cd5ec,1,2,1,2,0.02287747,0.02282182,1.0024384558286763,0,5.564e-05
c780bc5f87f6462d8725160911944526,1,2,1,2,0.12577254,0.12546544,1.002447685992254,0,0.00030711
009d5c3bb2ed4d89a37b239a9016d817,1,1,1,1,0.09610964,0.09590546,1.0021289715934838,0,0.00020418
a8c8fa67888040ec94d1968cab9097fd,1,1,1,1,0.08271805,0.08243328,1.003454551365662,0,0.00028477
52803a7ed9fb40e590bfb16462cd4926,1,2,1,2,0.14663661,0.14643634,1.0013676250034658,0,0.00020027
